	GC-pop-S1_0	GC-pop-S2_0	GC-pop-S3_0	invitro-pop-S1_0	invitro-pop-S2_0	invitro-pop-S3_0	invivo-pop-S1_0	invivo-pop-S2_0	invivo-pop-S3_0	NAIVE-pop-S1_0	NAIVE-pop-S2_0	NAIVE-pop-S3_0
UBE2H	6.54483640210916	6.70225897779277	6.28276285039302	4.99555713372918	4.59042861966041	5.02683039046504	2.87732634409022	4.71706564544672	4.03850990482812	6.4016898943591	6.41253278635152	6.25109105407391
UBE2I	7.4594701910173	7.2045766993861	7.340070660481	7.31624826538975	7.15182611239012	7.09031639230149	7.30472674636714	7.65108353642469	7.39003110894673	7.03749741969328	6.62870624453655	6.71375164753927
UBE2J1	5.90300143063743	5.63497296128806	5.98032200772684	4.70521225441586	4.76307243570507	4.8848560999254	3.99440750800946	3.99440750800946	3.94907140726129	4.82631614864336	5.5722170078666	4.85823059325894
UBE2J2	2.66209841614383	3.54293875607366	1.63777263072262	2.92116513511901	3.42524560316009	3.02431903998484	2.69789000407857	3.99440750800946	2.87732634409022	1.30831046809148	2.30295402866753	2.17374472129307
UBE2K	5.53668010569645	5.74358947493367	5.69681470724221	5.1474503831667	5.19713457959613	5.21540427516798	5.38401557303329	5.93401669399003	5.03479942633203	4.4975434145389	4.26235072987991	4.58481746383144
UBE2L3	7.25689441058227	7.50366102791132	7.40695195946248	6.9081953055089	7.19991487329305	7.2407275428322	7.65108353642469	7.29056114874002	7.54800692036564	5.98101858048314	6.25891440993213	6.12274381134522
UBE2L6	2.92116513511901	3.84089170845666	3.64000070958517	3.87225496903037	4.50830761708455	4.23551981732975	3.77478526812145	1.63777263072262	1.24603739843614	3.48759949433808	3.91204480073569	3.07266254103253
UBE2M	1.65831974556078	1.24603739843614	1.91201534883867	2.92116513511901	1.26851705604071	1.26851705604071	2.1970718423639	1.63777263072262	2.13860365812969	1.91201534883867	1.58928020130354	1.26851705604071
UBE2N	7.1866028456888	7.13155622504427	7.44544956718421	6.62870624453655	6.41752673019089	6.33981158633619	7.17126294188441	6.8240041678126	7.1866028456888	5.92743105961976	6.25891440993213	5.90300143063743
UBE2O	2.66209841614383	2.17374472129307	2.87732634409022	3.87225496903037	2.30295402866753	3.02431903998484	1.30831046809148	1.63777263072262	3.00747200955627	3.57396168543846	3.57396168543846	3.23066372635374
UBE2Q1	2.66209841614383	2.66209841614383	3.48759949433808	3.569662681857	3.71350172066785	2.62563333242514	2.1970718423639	3.99440750800946	3.20965001532237	3.48759949433808	3.42524560316009	3.94907140726129
UBE2Q2	2.92116513511901	2.66209841614383	2.87732634409022	3.60299213262624	1.91201534883867	1.77426711732946	3.20965001532237	2.92116513511901	2.13860365812969	2.87732634409022	3.42524560316009	3.48759949433808
UBE2R2	4.70521225441586	4.78916636036092	4.2953883596332	4.70521225441586	4.76307243570507	4.40956084732059	4.85621264003147	4.71706564544672	3.00747200955627	4.98903809670602	4.74748559306413	5.14045307911431
UBE2S	3.66470076631186	4.27373971060784	3.733475675834	4.70521225441586	4.59042861966041	4.67189649942479	3.569662681857	2.92116513511901	3.42524560316009	2.30295402866753	2.94915634846485	3.07266254103253
UBE2T	3.11152031972586	2.17374472129307	3.569662681857	1.77426711732946	1.91201534883867	2.1970718423639	2.1970718423639	1.63777263072262	1.63777263072262	1.65831974556078	1.24603739843614	2.17374472129307
UBE2V1	6.69855375405616	6.79919837164542	6.87872479555566	6.67409248500346	6.69291588851112	6.26829563179172	6.56202538064194	6.57170352578888	6.55355526095886	6.59951185741794	6.34576941178648	6.04890708421435
UBE2V2	6.20861190324927	6.43448893952075	6.44504730228725	6.22082013846901	5.78049202804886	6.30179202827627	6.8123448525869	7.05852634893236	6.62545435730921	5.73962943228956	6.05766566999006	5.41691593034868
UBE2W	4.54782784313843	5.46934320169311	5.76128978118256	4.91026946892384	4.59042861966041	5.09299132341654	5.62599882516611	5.66463957467871	5.51414877988506	5.98101858048314	6.51826018791694	5.70331419948468
UBE2Z	3.11152031972586	3.11152031972586	2.71278319460055	4.31786018273816	3.569662681857	4.09366416200493	3.20965001532237	2.92116513511901	3.00747200955627	3.48759949433808	3.91204480073569	4.1724618042575
UBE3A	4.22342148922026	4.27373971060784	4.31786018273816	4.75522144745961	4.59042861966041	4.40956084732059	4.31545689652382	4.2953883596332	4.03850990482812	4.85823059325894	4.26235072987991	4.3991721489758
UBE3B	3.66470076631186	3.34927846106101	4.2953883596332	4.01723976951091	4.10274259159467	4.75522144745961	4.55881705765469	2.92116513511901	4.77910289743115	4.82631614864336	5.2577803050281	5.55087200899802
UBE3C	2.66209841614383	2.92116513511901	2.87732634409022	2.92116513511901	2.78715030080066	3.23066372635374	4.31545689652382	2.92116513511901	3.94907140726129	3.48759949433808	3.57396168543846	3.77478526812145
UBE4A	4.64734303110141	4.57362479141128	5.06441198224821	4.07910366352117	4.31786018273816	4.00041077658292	4.85621264003147	5.14045307911431	5.03479942633203	5.50528540394256	5.41386025907638	5.65658473715948
UBE4B	4.22342148922026	3.34927846106101	4.03004519446675	4.18311603037474	3.99440750800946	3.02431903998484	3.99440750800946	4.2953883596332	4.31786018273816	4.70521225441586	4.98903809670602	5.07455010606161
UBFD1	4.06368001260598	4.78916636036092	4.3991721489758	3.87225496903037	3.86661459989005	3.87225496903037	3.569662681857	4.2953883596332	4.93350994871358	5.05310998803597	5.13297535354728	5.35131023227335
UBIAD1	3.54293875607366	4.05848791108005	3.07266254103253	2.92116513511901	3.42524560316009	3.02431903998484	3.77478526812145	3.569662681857	4.48306412813638	4.31786018273816	4.03004519446675	3.59620392835603
UBL3	3.86661459989005	4.05848791108005	3.64000070958517	4.26235072987991	4.59042861966041	4.50830761708455	3.99440750800946	3.99440750800946	3.94907140726129	6.4016898943591	6.25891440993213	5.85276697338659
UBL4A	3.36572086025867	3.96200643454741	3.48759949433808	4.3991721489758	3.71350172066785	4.40956084732059	5.2577803050281	5.01670912714153	4.3991721489758	4.3991721489758	3.18118094493278	4.3991721489758
UBL5	5.6127847149779	5.35131023227335	5.32447868116916	6.5300835441024	6.23475360414086	5.46934320169311	5.76813464444249	5.51414877988506	5.37270082145407	5.46934320169311	5.05310998803597	5.90300143063743
UBL7	4.76307243570507	4.57362479141128	4.44915450801528	4.50830761708455	5.2577803050281	4.31786018273816	4.67908804998894	4.87605947142336	4.88967571482122	4.6609218415034	4.03004519446675	4.03004519446675
UBLCP1	6.87872479555566	6.73939295585209	6.76727199438846	4.26235072987991	4.50830761708455	4.50830761708455	4.31545689652382	4.71706564544672	4.31786018273816	5.88781133136355	6.29868054388357	5.70331419948468
UBN1	4.06368001260598	4.43381406533268	4.03004519446675	4.70521225441586	4.43381406533268	5.09299132341654	3.99440750800946	4.71706564544672	4.48306412813638	5.01670912714153	4.33508570937228	4.58481746383144
UBN2	4.30046229617485	3.65350038922451	3.569662681857	4.6609218415034	4.50830761708455	4.00041077658292	2.87732634409022	3.99440750800946	3.69154798370386	4.28157977010661	4.03004519446675	3.59620392835603
UBOX5	2.66209841614383	2.66209841614383	2.13860365812969	1.54463786572586	2.30295402866753	1.26851705604071	2.1970718423639	2.92116513511901	3.00747200955627	3.07266254103253	2.02594977329521	3.48759949433808
UBP1	1.2539361300827	3.34927846106101	1.63777263072262	1.77426711732946	1.91201534883867	2.62563333242514	1.30831046809148	1.63777263072262	2.13860365812969	2.13860365812969	2.94915634846485	2.90037817646403
UBQLN1	5.21540427516798	5.22214863602988	5.37270082145407	4.91026946892384	4.43381406533268	4.50830761708455	4.31545689652382	3.99440750800946	4.73543806698731	5.62779880484707	4.74748559306413	4.92690439715336
UBQLN2	1.65831974556078	2.17374472129307	1.91201534883867	2.92116513511901	1.26851705604071	1.26851705604071	1.30831046809148	2.92116513511901	2.50937811950592	2.87732634409022	2.02594977329521	2.17374472129307
UBQLN4	2.17374472129307	3.65350038922451	2.13860365812969	2.71278319460055	2.30295402866753	3.23066372635374	2.87732634409022	1.63777263072262	2.87732634409022	2.93408650389528	2.30295402866753	3.23066372635374
UBR1	4.85178761997027	4.57362479141128	3.93025662458545	4.07910366352117	4.59042861966041	3.87225496903037	3.569662681857	2.92116513511901	4.24332295556295	5.2577803050281	5.2577803050281	4.85823059325894
UBR2	3.36572086025867	4.18311603037474	3.1907847800843	4.85178761997027	4.98903809670602	5.53304303098913	3.99440750800946	3.99440750800946	3.42524560316009	5.1711999523695	4.90162126108891	5.00350640658388
UBR3	4.22342148922026	3.11152031972586	3.48759949433808	2.92116513511901	4.10274259159467	4.31786018273816	2.1970718423639	2.92116513511901	2.50937811950592	4.70521225441586	4.03004519446675	5.2235112667351
UBR4	4.3869467568085	4.86394754389259	4.44915450801528	5.60304562759351	5.81889644580772	5.53304303098913	4.46588262494982	3.99440750800946	4.52922629613562	6.20257983732101	6.3773394625064	6.62870624453655
UBR5	4.22342148922026	4.32793657710652	4.52922629613562	4.26235072987991	4.24332295556295	3.87225496903037	4.46588262494982	3.99440750800946	4.31786018273816	4.28157977010661	4.98903809670602	4.1724618042575
UBR7	5.16185621609184	5.53101611528314	5.45200893371327	4.31786018273816	4.50830761708455	4.00041077658292	4.76307243570507	4.52922629613562	5.10331203735876	4.09366416200493	4.74748559306413	4.03004519446675
UBTD1	1.65831974556078	1.65831974556078	1.63777263072262	1.54463786572586	1.26851705604071	1.77426711732946	1.30831046809148	1.63777263072262	1.24603739843614	1.30831046809148	1.24603739843614	1.73705713687184
UBTD2	1.2539361300827	1.24603739843614	1.26851705604071	2.13860365812969	1.91201534883867	1.77426711732946	2.1970718423639	1.63777263072262	2.13860365812969	2.13860365812969	1.24603739843614	1.73705713687184
UBTF	5.13297535354728	5.07940401178472	5.32447868116916	4.50830761708455	5.19713457959613	3.59620392835603	4.67908804998894	4.87605947142336	5.35131023227335	5.32859017339673	5.62779880484707	4.75927238784046
UBXN1	3.96444687691946	3.96200643454741	3.86661459989005	4.75522144745961	4.24332295556295	4.8848560999254	4.31545689652382	3.99440750800946	4.52922629613562	3.48759949433808	3.91204480073569	4.1724618042575
UBXN11	1.65831974556078	2.17374472129307	1.91201534883867	1.77426711732946	2.30295402866753	1.26851705604071	2.1970718423639	1.63777263072262	1.63777263072262	2.13860365812969	2.02594977329521	2.50937811950592
UBXN2A	2.66209841614383	1.24603739843614	2.37457388479925	2.92116513511901	3.569662681857	3.87225496903037	3.569662681857	2.92116513511901	3.86661459989005	2.71278319460055	4.12801848819083	3.07266254103253
UBXN2B	3.54293875607366	3.54293875607366	1.91201534883867	1.77426711732946	1.91201534883867	2.62563333242514	2.87732634409022	3.569662681857	2.87732634409022	2.87732634409022	2.81270449176716	1.26851705604071
UBXN4	4.06368001260598	4.50830761708455	4.31786018273816	4.91026946892384	4.68533133630358	5.21540427516798	4.55881705765469	4.2953883596332	5.03479942633203	4.76307243570507	4.03004519446675	4.50830761708455
UBXN6	4.22342148922026	2.66209841614383	1.91201534883867	4.91026946892384	4.98903809670602	4.09366416200493	3.569662681857	3.569662681857	4.59320231146583	4.76307243570507	5.13297535354728	4.03004519446675
UBXN7	4.48865996922728	4.67189649942479	5.02683039046504	4.18311603037474	3.99440750800946	4.23551981732975	4.67908804998894	4.2953883596332	3.94907140726129	5.41386025907638	6.34576941178648	5.14045307911431
UBXN8	3.54293875607366	2.66209841614383	3.569662681857	3.87225496903037	4.10274259159467	3.02431903998484	3.20965001532237	4.2953883596332	3.94907140726129	3.96444687691946	3.42524560316009	2.90037817646403
UCHL3	6.42723515253174	6.64545120024406	6.44504730228725	3.71350172066785	3.569662681857	3.23066372635374	5.80338380603811	6.16641821072438	6.02987923852966	4.3991721489758	2.81270449176716	3.77478526812145
UCHL5	4.76307243570507	5.77157519220081	5.02683039046504	4.70521225441586	5.11811381508136	3.87225496903037	5.32859017339673	5.2577803050281	5.48912425595225	3.69154798370386	4.03004519446675	3.77478526812145
UCK1	4.76307243570507	4.98903809670602	4.85823059325894	4.26235072987991	3.569662681857	4.31786018273816	3.99440750800946	3.99440750800946	4.48306412813638	3.86661459989005	3.42524560316009	4.1724618042575
UCK2	1.65831974556078	2.92116513511901	1.26851705604071	3.12048798855515	2.94915634846485	1.26851705604071	2.87732634409022	2.92116513511901	3.94907140726129	1.24603739843614	1.58928020130354	1.26851705604071
UCKL1	2.92116513511901	2.92116513511901	2.13860365812969	3.43277424255358	3.42524560316009	1.77426711732946	2.87732634409022	1.63777263072262	2.87732634409022	3.48759949433808	2.81270449176716	4.3991721489758
UCP2	10.1104076734122	9.68392800285334	10.1315058609406	8.48669105917781	9.10877255340059	8.88477093551919	8.74132206196034	8.87250716542904	9.14273940311031	8.72535885650503	8.31926580928983	8.58987975826538
UEVLD	2.92116513511901	1.24603739843614	1.91201534883867	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	1.65831974556078	1.58928020130354	1.73705713687184
UFC1	4.88967571482122	4.78916636036092	4.24332295556295	5.52959973596793	5.45868739131777	5.53304303098913	5.62599882516611	5.81889644580772	5.56968943958867	4.19875578152118	3.91204480073569	4.03004519446675
UFD1L	4.48865996922728	4.57362479141128	4.03004519446675	3.87225496903037	4.31786018273816	4.31786018273816	4.31545689652382	4.2953883596332	4.03850990482812	3.07266254103253	3.42524560316009	3.48759949433808
UFM1	4.64734303110141	5.22214863602988	4.76307243570507	5.77011214249256	5.41386025907638	4.96893866269147	5.14045307911431	5.01670912714153	5.13569670306252	4.76307243570507	4.54192215814795	3.94907140726129
UFSP2	3.36572086025867	4.32793657710652	4.09366416200493	5.1474503831667	3.99440750800946	4.75522144745961	4.85621264003147	5.01670912714153	4.31786018273816	2.71278319460055	4.46588262494982	3.94907140726129
UGCG	4.64734303110141	3.96200643454741	4.4975434145389	3.60299213262624	3.71350172066785	4.50830761708455	4.31545689652382	4.2953883596332	3.00747200955627	4.85823059325894	5.33342027521816	5.35131023227335
UGDH	2.92116513511901	2.92116513511901	1.91201534883867	3.23066372635374	2.30295402866753	3.48759949433808	2.1970718423639	3.99440750800946	2.13860365812969	2.30295402866753	1.58928020130354	2.50937811950592
UGGT1	4.76307243570507	5.2577803050281	5.10834314532576	4.91026946892384	4.91026946892384	4.96893866269147	4.92690439715336	5.01670912714153	5.37270082145407	4.57362479141128	5.33342027521816	5.65658473715948
UGP2	3.11152031972586	3.34927846106101	4.4975434145389	3.71350172066785	3.86661459989005	3.48759949433808	4.31545689652382	3.99440750800946	4.1355317093577	3.69154798370386	4.26235072987991	4.03004519446675
UHMK1	2.66209841614383	2.17374472129307	2.37457388479925	1.77426711732946	2.30295402866753	1.26851705604071	2.1970718423639	3.99440750800946	3.00747200955627	3.96444687691946	3.18118094493278	4.03004519446675
UHRF1	7.23467262529027	6.83762382982168	7.2098227038793	5.98101858048314	6.23475360414086	6.17260140069312	6.70800531266602	6.53852608128849	7.00779349218693	3.36572086025867	2.81270449176716	4.03004519446675
UHRF1BP1	1.2539361300827	2.17374472129307	1.91201534883867	2.13860365812969	1.91201534883867	1.26851705604071	2.1970718423639	2.92116513511901	1.63777263072262	1.65831974556078	2.02594977329521	1.73705713687184
UHRF1BP1L	5.2577803050281	4.98903809670602	5.13769845797436	4.70521225441586	3.86661459989005	4.96893866269147	4.55881705765469	4.2953883596332	4.77910289743115	5.1711999523695	5.33342027521816	5.65658473715948
UHRF2	3.36572086025867	3.34927846106101	2.87732634409022	2.92116513511901	2.30295402866753	2.87732634409022	2.1970718423639	2.92116513511901	3.00747200955627	3.20965001532237	2.02594977329521	3.94907140726129
UIMC1	4.06368001260598	3.96200643454741	3.93025662458545	3.60299213262624	3.569662681857	3.59620392835603	3.77478526812145	2.92116513511901	2.87732634409022	3.86661459989005	3.72869711091662	3.23066372635374
ULBP1	3.54293875607366	3.11152031972586	2.87732634409022	2.30295402866753	2.30295402866753	1.26851705604071	3.77478526812145	3.569662681857	2.13860365812969	1.65831974556078	2.02594977329521	1.26851705604071
ULK1	2.17374472129307	2.66209841614383	2.87732634409022	2.30295402866753	2.94915634846485	1.26851705604071	2.1970718423639	1.63777263072262	1.63777263072262	2.71278319460055	2.02594977329521	2.90037817646403
ULK2	2.17374472129307	2.66209841614383	2.87732634409022	2.92116513511901	1.91201534883867	3.02431903998484	1.30831046809148	2.92116513511901	2.50937811950592	3.07266254103253	3.72869711091662	3.07266254103253
ULK3	2.66209841614383	1.24603739843614	2.93408650389528	1.54463786572586	2.30295402866753	1.77426711732946	1.30831046809148	1.63777263072262	1.63777263072262	2.13860365812969	3.18118094493278	3.59620392835603
UMPS	5.06937232582024	4.78916636036092	5.28569955637719	4.50830761708455	4.50830761708455	5.35796062019085	5.62599882516611	4.71706564544672	4.88967571482122	2.71278319460055	3.42524560316009	4.1724618042575
UNC119	1.65831974556078	2.17374472129307	2.87732634409022	2.30295402866753	2.30295402866753	1.26851705604071	2.87732634409022	2.92116513511901	1.24603739843614	2.13860365812969	2.30295402866753	2.90037817646403
UNC119B	5.06937232582024	5.35131023227335	4.73543806698731	4.99555713372918	4.68533133630358	4.75522144745961	5.01094347228796	5.01670912714153	5.31929452764972	5.36172545382834	5.46121088480589	5.60679745546396
UNC13D	3.54293875607366	1.24603739843614	3.733475675834	2.92116513511901	3.99440750800946	2.62563333242514	2.87732634409022	3.99440750800946	3.569662681857	4.19875578152118	3.91204480073569	4.28157977010661
UNC45A	4.06368001260598	3.65350038922451	3.93025662458545	4.07910366352117	4.59042861966041	3.87225496903037	4.46588262494982	3.569662681857	3.94907140726129	4.4975434145389	4.33508570937228	4.28157977010661
UNC50	3.54293875607366	3.54293875607366	3.36572086025867	3.43277424255358	2.30295402866753	3.23066372635374	3.77478526812145	3.569662681857	3.86661459989005	4.6609218415034	4.33508570937228	4.58481746383144
UNC5CL	1.65831974556078	1.24603739843614	1.91201534883867	2.92116513511901	1.91201534883867	2.62563333242514	2.1970718423639	1.63777263072262	2.50937811950592	2.93408650389528	3.42524560316009	3.48759949433808
UNC93B1	6.37485728020667	6.45765202289387	6.71577260280704	6.82163532819116	6.85548026423202	6.6979802457264	6.72059946709193	6.32562155134744	6.68785153129584	7.88293803335566	7.90457048272638	7.92058985103024
UNG	3.96444687691946	3.34927846106101	2.93408650389528	2.71278319460055	2.94915634846485	3.23066372635374	3.99440750800946	4.2953883596332	3.69154798370386	1.65831974556078	1.24603739843614	2.50937811950592
UNK	3.11152031972586	1.65831974556078	3.48759949433808	3.12048798855515	1.91201534883867	2.62563333242514	2.1970718423639	2.92116513511901	1.63777263072262	3.07266254103253	2.30295402866753	3.23066372635374
UNKL	2.17374472129307	2.17374472129307	2.71278319460055	3.12048798855515	3.18118094493278	3.02431903998484	2.87732634409022	1.63777263072262	1.24603739843614	4.09366416200493	3.72869711091662	3.77478526812145
UPF1	3.36572086025867	2.92116513511901	3.569662681857	2.92116513511901	3.99440750800946	3.48759949433808	3.569662681857	2.92116513511901	3.00747200955627	3.57396168543846	3.42524560316009	4.1724618042575
UPF2	2.92116513511901	3.34927846106101	4.18311603037474	3.60299213262624	3.86661459989005	3.733475675834	2.87732634409022	3.99440750800946	2.13860365812969	2.93408650389528	4.03004519446675	2.50937811950592
UPF3A	2.92116513511901	2.17374472129307	3.07266254103253	3.12048798855515	2.78715030080066	3.23066372635374	2.1970718423639	2.92116513511901	1.24603739843614	2.71278319460055	1.58928020130354	1.26851705604071
UPF3B	2.66209841614383	3.54293875607366	3.36572086025867	3.87225496903037	4.24332295556295	4.23551981732975	3.569662681857	4.87605947142336	3.42524560316009	1.91201534883867	2.02594977329521	1.73705713687184
UPRT	3.86661459989005	4.18311603037474	2.93408650389528	2.13860365812969	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	2.50937811950592	2.71278319460055	3.42524560316009	2.90037817646403
UQCC	3.54293875607366	4.18311603037474	4.44915450801528	3.43277424255358	2.94915634846485	4.23551981732975	4.18311603037474	1.63777263072262	4.1355317093577	3.20965001532237	2.81270449176716	3.23066372635374
UQCR10	6.28907906239909	6.76342704843735	6.16821883689766	6.59481490715003	7.0049858747331	6.45934193176498	7.3579366103505	7.44176909760607	7.27455167306405	4.31786018273816	3.42524560316009	4.58481746383144
UQCR11	6.16821883689766	6.2121136390989	5.91818691774101	6.59481490715003	6.73907461598767	6.14550931257119	6.27012556207222	5.44100038844222	5.54027615057852	5.05310998803597	4.74748559306413	5.2235112667351
UQCRB	5.73615205045575	5.16185621609184	5.82279640461727	6.20017948138406	6.37485728020667	6.26829563179172	6.46704501795972	6.32562155134744	6.29039888328752	5.11811381508136	3.57396168543846	5.55087200899802
UQCRC1	8.42613950469748	8.12766472908877	8.2817871345654	8.39575708259976	8.14546540604559	7.95469476964626	8.47463142692868	8.15812550814971	8.45180072973572	8.07701847481592	8.13150379991071	8.33959238216859
UQCRC2	6.06088012867175	6.06088012867175	6.45765202289387	6.62870624453655	6.3157103932489	6.51385696931636	6.62870624453655	6.53852608128849	6.63987472315882	5.32859017339673	5.62779880484707	5.14045307911431
UQCRFS1	7.36154635454474	7.39548835993698	7.39675044096583	7.64513947807264	7.37890444136141	7.55537199404372	7.41245583392178	7.53841574353845	7.40695195946248	6.69912726238592	6.09280664195368	6.7591582985414
UQCRHL	8.19552175166392	8.32984785980036	7.92647397584081	8.39575708259976	8.63644230551594	8.36093462578925	7.98568828279226	7.87937094100978	7.65248235130181	7.28806638497711	6.72807237500371	7.23849716909907
UQCRQ	5.35618963785076	5.80998115471686	5.73789074137265	7.1416598721979	7.021215289918	7.05703227974871	6.76269688882994	6.84410692264881	6.68785153129584	5.36172545382834	5.51257162960764	5.65658473715948
URB1	3.11152031972586	2.66209841614383	3.1907847800843	2.30295402866753	2.30295402866753	3.48759949433808	1.30831046809148	2.92116513511901	3.569662681857	4.09366416200493	2.94915634846485	4.03004519446675
URB2	3.66470076631186	3.65350038922451	3.86661459989005	2.92116513511901	2.78715030080066	3.02431903998484	3.569662681857	1.63777263072262	4.1355317093577	3.7626281872205	2.81270449176716	3.23066372635374
URGCP	3.36572086025867	3.34927846106101	3.48759949433808	3.43277424255358	3.569662681857	3.59620392835603	3.77478526812145	4.2953883596332	3.00747200955627	4.28157977010661	4.03004519446675	4.68533133630358
URM1	1.2539361300827	2.17374472129307	1.26851705604071	1.77426711732946	1.26851705604071	2.62563333242514	1.30831046809148	3.569662681857	1.24603739843614	1.24603739843614	1.24603739843614	1.26851705604071
UROD	3.11152031972586	4.27373971060784	3.99440750800946	3.71350172066785	3.71350172066785	4.40956084732059	3.99440750800946	1.63777263072262	3.86661459989005	3.20965001532237	3.42524560316009	3.59620392835603
UROS	2.92116513511901	2.92116513511901	1.91201534883867	1.77426711732946	2.30295402866753	1.26851705604071	2.87732634409022	1.63777263072262	1.63777263072262	2.71278319460055	2.94915634846485	2.50937811950592
USE1	4.06368001260598	5.2577803050281	4.85823059325894	5.73789074137265	5.70331419948468	5.64557489646619	5.38401557303329	4.71706564544672	4.88967571482122	6.53621448188498	4.98903809670602	6.93840653022056
USF1	4.85178761997027	4.18311603037474	4.18311603037474	4.70521225441586	4.91026946892384	4.67189649942479	4.67908804998894	4.71706564544672	4.48306412813638	4.54192215814795	4.54192215814795	4.3991721489758
USF2	2.66209841614383	3.54293875607366	3.48759949433808	4.07910366352117	3.569662681857	3.733475675834	3.569662681857	3.569662681857	3.20965001532237	3.86661459989005	3.42524560316009	3.23066372635374
USMG5	5.53668010569645	6.0409405781734	5.62779880484707	5.93718358414715	6.0860427685311	6.016375594249	6.24242188108268	5.66463957467871	6.29039888328752	4.4975434145389	4.33508570937228	4.28157977010661
USO1	3.36572086025867	3.65350038922451	3.48759949433808	3.87225496903037	3.86661459989005	3.48759949433808	3.569662681857	2.92116513511901	1.63777263072262	2.93408650389528	2.02594977329521	3.07266254103253
USP1	4.48865996922728	4.98903809670602	5.10834314532576	4.31786018273816	4.91026946892384	4.67189649942479	4.92690439715336	4.71706564544672	4.77910289743115	3.57396168543846	4.74748559306413	3.77478526812145
USP10	5.13297535354728	4.74248832833522	5.37270082145407	4.50830761708455	4.68533133630358	4.96893866269147	4.46588262494982	4.87605947142336	5.41691593034868	5.11811381508136	5.2577803050281	4.50830761708455
USP11	4.06368001260598	3.34927846106101	3.86661459989005	2.13860365812969	2.78715030080066	2.62563333242514	3.20965001532237	3.569662681857	2.87732634409022	3.48759949433808	3.42524560316009	4.03004519446675
USP12	3.36572086025867	2.92116513511901	1.91201534883867	2.13860365812969	3.42524560316009	3.02431903998484	3.20965001532237	1.63777263072262	3.00747200955627	2.30295402866753	3.18118094493278	3.23066372635374
USP14	5.53668010569645	5.53101611528314	5.41386025907638	4.70521225441586	4.85419468680399	4.31786018273816	5.21540427516798	5.97871988684277	5.86329289971642	3.7626281872205	4.74748559306413	3.48759949433808
USP15	4.76307243570507	4.92690439715336	4.4975434145389	4.58762304174593	4.10274259159467	4.09366416200493	4.31545689652382	4.71706564544672	4.73543806698731	4.28157977010661	4.26235072987991	5.07455010606161
USP16	4.06368001260598	4.27373971060784	3.07266254103253	4.07910366352117	3.569662681857	4.31786018273816	3.99440750800946	5.2577803050281	3.569662681857	4.09366416200493	3.18118094493278	4.58481746383144
USP18	1.2539361300827	1.24603739843614	1.63777263072262	6.03247360093589	5.53837002198953	5.97871988684277	2.87732634409022	2.92116513511901	2.13860365812969	1.91201534883867	2.30295402866753	1.26851705604071
USP19	4.48865996922728	4.18311603037474	3.48759949433808	4.50830761708455	3.569662681857	3.59620392835603	3.20965001532237	2.92116513511901	4.59320231146583	5.11811381508136	4.98903809670602	5.35131023227335
USP2	4.06368001260598	4.32793657710652	3.99440750800946	2.13860365812969	1.91201534883867	1.26851705604071	2.87732634409022	2.92116513511901	2.13860365812969	2.13860365812969	2.30295402866753	3.07266254103253
USP20	1.65831974556078	1.24603739843614	1.63777263072262	1.77426711732946	1.91201534883867	2.1970718423639	3.20965001532237	1.63777263072262	2.13860365812969	1.65831974556078	2.81270449176716	1.73705713687184
USP21	1.2539361300827	1.65831974556078	2.37457388479925	2.92116513511901	3.569662681857	3.59620392835603	2.87732634409022	2.92116513511901	3.00747200955627	4.3991721489758	3.42524560316009	4.3991721489758
USP22	4.22342148922026	4.43381406533268	4.64734303110141	5.02683039046504	4.50830761708455	4.84302614334397	4.85621264003147	5.60304562759351	5.13569670306252	6.05569907685212	6.01054638249809	5.94670067730227
USP24	4.48865996922728	4.67189649942479	3.93025662458545	4.31786018273816	4.10274259159467	4.31786018273816	3.77478526812145	1.63777263072262	4.52922629613562	5.98101858048314	5.62779880484707	6.29327426072422
USP25	4.30046229617485	4.57362479141128	5.02683039046504	5.11811381508136	4.91026946892384	5.70000976748524	4.31545689652382	4.2953883596332	4.59320231146583	4.91026946892384	5.13297535354728	4.85823059325894
USP28	3.11152031972586	2.92116513511901	3.07266254103253	2.30295402866753	3.18118094493278	3.02431903998484	2.1970718423639	1.63777263072262	1.63777263072262	2.71278319460055	2.30295402866753	3.48759949433808
USP3	3.36572086025867	2.66209841614383	2.93408650389528	5.11811381508136	5.35131023227335	5.2577803050281	3.20965001532237	3.99440750800946	2.50937811950592	3.36572086025867	2.94915634846485	2.90037817646403
USP30	2.17374472129307	1.24603739843614	1.91201534883867	1.24603739843614	2.30295402866753	1.26851705604071	1.30831046809148	2.92116513511901	2.13860365812969	1.30831046809148	1.58928020130354	2.17374472129307
USP31	3.11152031972586	2.66209841614383	2.13860365812969	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	2.13860365812969	3.20965001532237	4.12801848819083	2.50937811950592
USP32	2.17374472129307	2.92116513511901	1.63777263072262	1.77426711732946	1.26851705604071	2.62563333242514	2.1970718423639	3.569662681857	2.87732634409022	3.07266254103253	3.72869711091662	3.07266254103253
